# Event 0
# Trajectory: g: x(t) = {161.856, 233.619, 16.6418} + t * {0.440998, 0.625554, 0.0664864}
# Time: 29.5971
  Event 2 Timestamp 29 Address (pix1) 1 (roc1) 1
  Event 2 Timestamp 29 Address (pix1) 1 (roc2) 2
  Event 2 Timestamp 29 Address (pix1) 1 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {138.737, 24.0735, 27.8536} + t * {0.242752, 0.0648315, 0.403355}
# Time: 4.05067
  Event 0 Timestamp 4 Address (pix0) 0 (roc1) 1
  Event 0 Timestamp 4 Address (pix0) 0 (roc2) 2
  Event 0 Timestamp 4 Address (pix0) 0 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {21.9523, 152.413, 14.4684} + t * {0.29994, 0.323565, 0.452908}
# Time: 30.4711
  Event 1 Timestamp 30 Address (pix0) 0 (roc0) 0
  Event 1 Timestamp 30 Address (pix1) 1 (roc0) 0
  Event 1 Timestamp 30 Address (pix0) 0 (roc1) 1
  Event 1 Timestamp 30 Address (pix1) 1 (roc1) 1
  Event 1 Timestamp 30 Address (pix0) 0 (roc2) 2
# Event 2
# Trajectory: g: x(t) = {198.031, 285.338, 7.39434} + t * {0.215058, 0.335413, 0.686352}
# Time: 38.3841
  Event 2 Timestamp 38 Address (pix1) 1 (roc2) 2
  Event 2 Timestamp 38 Address (pix2) 2 (roc2) 2
  Event 2 Timestamp 38 Address (pix1) 1 (roc3) 3
  Event 2 Timestamp 38 Address (pix2) 2 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {139.796, 180.281, 1.37642} + t * {0.71323, 0.603072, 0.254757}
# Time: 10.3594
  Event 0 Timestamp 10 Address (pix1) 1 (roc1) 1
  Event 0 Timestamp 10 Address (pix0) 0 (roc2) 2
  Event 0 Timestamp 10 Address (pix1) 1 (roc2) 2
  Event 0 Timestamp 10 Address (pix0) 0 (roc3) 3
  Event 0 Timestamp 10 Address (pix1) 1 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {50.1142, 126.61, 3.97909} + t * {0.241283, 0.843111, 0.67751}
# Time: 16.2772
  Event 1 Timestamp 16 Address (pix0) 0 (roc0) 0
  Event 1 Timestamp 16 Address (pix1) 1 (roc0) 0
  Event 1 Timestamp 16 Address (pix0) 0 (roc1) 1
  Event 1 Timestamp 16 Address (pix0) 0 (roc2) 2
# Event 2
# Trajectory: g: x(t) = {43.9656, 21.5609, 11.0096} + t * {0.298745, 0.689568, 0.56134}
# Time: 27.4561
